time,chw_total,hw_total,hw_kl,chw_kl,hw_cob,chw_cob,hw_SE1,chw_SE1,hw_SE2,chw_SE2,hw_SSB,hw_SSM,chw_SSM,hw_SAAC,chw_SAAC
2017-01-09 0:45:00,246.3459985238,276.9689924568,-0.1,7.5,0,12.5,65.7,144.8,7.2,14.4036,45.92,23.4,0.1,126.1,10.5
2017-01-09 0:30:00,345.2273180038,265.8443988487,-0.1,6.7,0,0,71.7,115.1,7.5,33.3083,21.92,0.1,119.9,122.3,10
2017-01-09 0:15:00,222.8214972094,293.2610506043,54,7.7,17.9,10.9,42,121.4,6.9,18.0045,19.2,0.1,0.1,116.9,10
2017-01-09 0:00:00,364.892871812,251.2701960802,14.2,6.9,0,11.8,42.8,125.5,7.5,31.5079,17.92,0.1,119.9,126.1,10.5
2017-01-08 23:45:00,266.0781449378,243.5237019993,18.1,42.4,0,0,46.4,133.2,7.5,12.6031,18.72,0.1,0.1,110,11
2017-01-08 23:30:00,264.3933157027,331.3710154444,14.6,0,22.1,39.9,60.7,121.7,7.8,33.3083,17.76,11.7,0.1,125.3,10.5
2017-01-08 23:15:00,340.9993725638,253.8655497953,0,14.3,0,0,69.8,120.6,7.5,13.5034,19.04,0.1,119.9,114.6,10
2017-01-08 23:00:00,411.5585153941,249.7713989392,-0.1,25.4,0,0,67.3,147.2,7.8,33.3083,26.88,0.1,119.9,114.6,10.5
2017-01-08 22:45:00,266.5532961078,222.3715498,-0.1,7.7,-0.1,0,46.7,150.5,8.1,18.0045,50.24,0.1,4.6,107,10
2017-01-08 22:30:00,305.7353168055,271.8618013784,7.9,38.1,-0.1,7.5,47,156,7.8,33.3083,50.72,3.6,0.1,111.6,10
2017-01-08 22:15:00,226.3940535113,276.2224983741,7.3,0,22,5.8,45.3,137.1,8.4,16.204,50.24,7.1,0.1,124.5,10
2017-01-08 22:00:00,307.1767254882,239.6293971352,-0.1,8.6,0,5.5,49.2,132.7,8.4,34.2085,50.4,0.1,38.9,119.2,10
2017-01-08 21:45:00,289.5430030911,281.9848905429,0,12.2,21.8,8,65.7,148.6,9.3,14.4036,50.88,3.6,30.1,120.7,10
2017-01-08 21:30:00,392.411537461,265.8850511238,-0.1,24,0,0,54.4,149.4,7.8,34.2085,50.88,12.7,113.5,118.4,10.5
2017-01-08 21:15:00,361.9414983317,246.5859476924,6,0,0,6.4,45,153,9.3,18.0045,41.44,0.1,119.9,126.1,10
2017-01-08 21:00:00,277.9837633669,282.7945148125,-0.1,0,21.1,0,46.4,160.2,7.8,35.1088,19.2,0.1,18.5,125.3,10.5
2017-01-08 20:45:00,266.0270506889,255.0897009373,5.2,29.5,0,0,47.8,128.8,10.5,16.204,19.52,6.7,14.6,122.3,10
2017-01-08 20:30:00,336.2778713256,263.2591021806,8.4,7.8,0,0,57.2,124.7,9.3,31.5079,19.36,18.6,100.8,109.3,10
2017-01-08 20:15:00,316.4696958661,239.9367468469,7.6,17.7,0,0,47,124.7,9.6,18.0045,18.56,0.1,89.4,116.1,10
2017-01-08 20:00:00,238.7527209185,269.697811082,-0.1,7.5,0,0,46.7,123.9,7.8,26.1065,18.72,23.9,14.6,123,10
2017-01-08 19:45:00,257.3774003815,277.0369016603,0,17.2,21,0,72.3,139.3,9.3,14.4036,18.56,3.7,19.1,108.5,10
2017-01-08 19:30:00,416.595496133,258.6361451261,-0.1,17,0,0,64.6,163.2,7.5,23.4058,26.72,5.5,119.9,117.7,10.5
2017-01-08 19:15:00,307.5773783699,284.4902974516,4.7,7.4,20.1,4.3,47,162.6,9.3,13.5034,49.6,3.2,41,127.6,10
2017-01-08 19:00:00,320.1069916263,252.3376770318,8.5,20.9,0,17.2,44.5,166.7,6.6,36.009,50.08,2.8,0.1,113.1,10
2017-01-08 18:45:00,233.6554891616,245.4623976983,9,0,0,0,48.9,129.9,8.7,18.0045,50.24,5.2,0.1,114.6,10.5
2017-01-08 18:30:00,280.7898448482,271.4353027269,-0.1,46.8,0,4.8,48.9,126.4,8.7,23.4058,50.24,5.3,0.1,126.8,11.5
2017-01-08 18:15:00,235.5742741153,256.2994514555,0,0,0,6.6,60.4,123.3,7.8,17.1043,49.6,3.2,9,125.3,11
2017-01-08 18:00:00,255.135498099,269.3986996859,-0.1,41.3,19.1,0,71.2,125.3,6.6,18.0045,49.6,5.9,5.1,107.8,10.5
2017-01-08 17:45:00,331.2882733867,272.1288859844,4.5,0,0,0,43.7,125,7.5,17.1043,34.08,5.8,119.9,119.2,10
2017-01-08 17:30:00,332.9029394686,275.3139497107,8.2,40.5,20.4,0,51.1,138.7,6.9,19.8049,18.56,4,64.6,125.3,10
2017-01-08 17:15:00,267.5045220247,251.4125981852,9.5,0,0,9.1,55.7,152.5,7.2,18.9047,18.08,5.2,14.8,113.1,10
2017-01-08 17:00:00,252.9503174163,289.5515475105,0,8.6,16.3,0,54.1,160.2,6.6,18.9047,18.56,7.5,0.1,113.1,10.5
2017-01-08 16:45:00,292.6108610947,256.612148948,0,8.2,0,0,52.2,130.5,7.2,18.0045,17.92,20.5,54.3,108.5,10
2017-01-08 16:30:00,272.7744932696,237.7124498058,0,32.1,-0.1,0,54.4,129.7,7.5,18.0045,18.4,5.4,11.6,110,10
2017-01-08 16:15:00,231.4358226359,266.0122932848,4.8,20.3,10,5.5,41.7,120.3,7.5,15.3038,24,0.1,0.1,120,10.5
2017-01-08 16:00:00,355.034149982,243.5133485673,7.6,33,9.1,0,45.3,126.4,7.5,12.6031,40.48,5.5,109.4,107,10.5
2017-01-08 15:45:00,259.3221663982,262.7904536054,8.6,7.7,9.6,0,62.4,157.7,7.2,20.7052,49.76,1.5,0.1,112.3,10.5
2017-01-08 15:30:00,282.4253691286,292.8892496303,-0.1,12.1,9.5,23.7,65.9,169.2,7.8,13.5034,50.24,4,0.1,113.9,10.5
2017-01-08 15:15:00,284.3701635897,231.8894011304,-0.1,26.1,0,0,50.5,165.9,6.9,20.7052,30.88,6.3,0.1,107.8,10.5
2017-01-08 15:00:00,353.7920881286,244.3846011311,-0.1,35.3,11.2,11.5,45,140.4,7.2,11.7029,49.6,7.4,80.9,110.8,10.5
2017-01-08 14:45:00,286.1022720858,219.3425980359,0,19.4,-0.1,0,42.8,138.5,7.8,17.1043,49.12,1.3,37.4,108.5,11
2017-01-08 14:30:00,231.1495946944,251.9612005614,6.9,0,-0.1,0,42.8,147.5,7.5,14.4036,32.96,5.9,0.1,125.3,11.5
2017-01-08 14:15:00,291.277586719,264.1275987066,6.7,14.8,1.7,0,67,158,10.2,19.8049,17.28,6.6,9.7,113.9,11.5
2017-01-08 14:00:00,303.9255717844,276.9059201721,-0.1,11.3,3.1,14.7,67.9,167,8.7,13.5034,17.76,2.7,8.6,116.1,13
2017-01-08 13:45:00,299.9544419199,253.825949233,-0.1,40.5,3.1,0,67.9,152.5,7.2,30.6076,18.56,4.1,0.1,113.1,13.5
2017-01-08 13:30:00,273.3184950426,230.5283492785,-0.1,9.6,0,0,41.7,150,7.5,13.5034,20,3.7,0.1,120,13
2017-01-08 13:15:00,287.5664950134,242.1253472771,5.3,7.7,0,5.1,42.6,158,8.1,25.2063,25.12,2.2,8,124.5,13
2017-01-08 13:00:00,281.8929434791,258.9571496099,8.4,9.3,8.1,0,47,161,8.7,19.8049,37.12,11.1,10.5,118.4,12.5
2017-01-08 12:45:00,374.708769232,254.6713998914,6.7,45.3,0,0,48.1,173.3,8.7,35.1088,49.76,5.9,44.5,125.3,12.5
2017-01-08 12:30:00,298.1796173155,260.8736468405,-0.1,7.5,10.4,9,58.5,183.2,8.7,22.5056,50.88,7.1,0.1,114.6,12
2017-01-08 12:15:00,275.3223972842,256.8897020817,-0.1,24.9,0,0,67.3,153.8,8.1,21.6054,51.68,10.5,0.1,110,11.5
2017-01-08 12:00:00,280.2670088336,260.1000000015,-0.1,10.3,12,0,71.4,156,7.8,17.1043,51.2,0.1,0.1,108.5,13.5
2017-01-08 11:45:00,366.9729184657,246.9000024796,6.1,8.9,0,0,45.9,154.4,8.1,11.7029,24.48,15.2,119.9,110.8,0
2017-01-08 11:30:00,290.6813378725,264.9999928474,8.7,8.9,13.5,32.3,45.6,151.9,8.1,19.8049,26.88,11.4,0.1,117.7,7.5
2017-01-08 11:15:00,327.3487685211,289.099998951,0,46,-0.1,0,70.9,167,7.2,13.5034,0,38.4,0.1,114.6,25.5
2017-01-08 11:00:00,280.9706268832,171.6304490417,0,9.1,14.9,4.3,75,172.8,7.8,22.5056,0,0.1,0.1,20,0
2017-01-08 10:45:00,338.5629272014,165.031944748,0,7.5,-0.1,4.9,83.2,180.5,7.8,11.7029,0,10.9,69.3,10.1,0
2017-01-08 10:30:00,237.5343168047,182.8124493305,-0.1,11.7,14.5,0,80.5,140.4,8.1,18.9047,27.2,0.1,0.1,9.3,0
2017-01-08 10:15:00,214.7109268578,135.9999977127,9.9,8.6,-0.1,0,58.5,131.3,8.1,11.7029,50.56,0.1,0,2.5,0
2017-01-08 10:00:00,364.9196045874,142.2710975036,-0.1,30.5,10.3,0,47.5,129.1,8.1,21.6054,50.56,0.1,119.9,19.3,0
2017-01-08 9:45:00,288.6196902543,166.961500179,-0.1,9.2,-0.1,0,78.8,140.4,7.8,10.8027,50.72,0.1,67.2,20.8,0
2017-01-08 9:30:00,263.974725917,158.757747516,-0.1,10.4,0,0,79.1,162.3,7.8,18.9047,51.04,0.1,0,10.9,0
2017-01-08 9:15:00,364.744378522,170.249197036,-0.1,15.8,14.6,0,77.2,159.3,7.5,13.5034,50.24,0.1,119.9,9.3,0
2017-01-08 9:00:00,393.9095243961,183.9672001824,9.3,21.8,0,0,82.4,159.3,5.7,26.1065,51.04,0.1,119.9,20.8,0
2017-01-08 8:45:00,218.9294738844,136.4458970837,-0.1,8.8,14.9,0,47.8,136.5,8.4,9.90247,47.04,0.1,0.1,3.2,0
2017-01-08 8:30:00,249.4053667169,144.0694267005,-0.1,32.6,0,0,46.4,123.6,8.4,35.1088,2.88,0.1,0,10.9,0
2017-01-08 8:15:00,338.3372007832,149.8673493192,-0.1,12.5,14.9,0,46.4,121.1,7.8,13.5034,0,0.1,119.9,18.5,0
2017-01-08 8:00:00,336.7714691743,152.1436485611,4.8,19.9,14.6,0,58.8,115.7,7.2,24.3061,0,0.1,119.9,4,0
2017-01-08 7:45:00,223.0345992595,160.6557952203,9.2,9.1,0,0,69.2,117.9,7.5,14.4036,0,0.1,16,12.4,0
2017-01-08 7:30:00,322.8949782848,176.6649452224,7,39.8,13.7,5.1,68.1,148.1,7.2,27.907,0,0.1,28.2,20.8,0
2017-01-08 7:15:00,246.2885046974,184.4209707566,-0.1,9.5,-0.1,0,78.6,148.6,6.9,18.0045,0,0.1,0,3.2,0
2017-01-08 7:00:00,231.4765467253,133.6717007086,-0.1,10.6,15.3,6.5,45.9,119,9.3,34.2085,50.56,0.1,0,3.2,0
2017-01-08 6:45:00,207.0709774345,156.6554985642,0,11.7,-0.1,10.1,72,117.3,7.5,13.5034,50.56,0.1,0,14.7,0
2017-01-08 6:30:00,332.2927709511,166.4715506583,7.4,9.6,16.4,0,64.3,115.7,9.3,27.907,50.56,0.1,119.9,7.8,0
2017-01-08 6:15:00,239.133198001,175.149244152,10.8,10.3,-0.1,7.2,54.9,136,7.5,14.4036,50.56,0.1,15,4,0
2017-01-08 6:00:00,250.3947500736,151.1380947493,6.2,9.7,16,9,46.1,145.3,9.6,27.0067,50.72,0.1,0,10.9,0
2017-01-08 5:45:00,276.0359603036,134.6287961807,0,31.6,0,5.9,45.3,161.8,7.2,18.9047,50.24,0.1,0.1,19.3,0
2017-01-08 5:30:00,264.2324024178,158.7455991805,8,0,15.1,8,54.9,157.1,9.6,36.009,35.68,0.1,0,3.2,0
2017-01-08 5:15:00,239.3336744644,142.7451465577,4.7,21.7,0,9.4,48.1,122,7.8,17.1043,0,0.1,0,19.3,0
2017-01-08 5:00:00,232.9990938623,177.2428965569,-0.1,11.3,15.6,4.5,68.1,117.3,9.3,39.6099,0,0.1,4.1,20.8,0
2017-01-08 4:45:00,339.5022752201,156.7048656866,-0.1,29.1,0,4.7,54.6,119.5,7.8,9.90247,0,0.1,119.9,5.5,0
2017-01-08 4:30:00,219.670744136,146.9672001824,6.1,6.9,6.6,10.2,45.9,113.2,9.3,27.0067,0,0.1,0,17,0
2017-01-08 4:15:00,202.0766966864,152.5686991289,6.2,11.5,16,6.2,47,112.1,7.5,10.8027,0,0.1,0,13.9,0
2017-01-08 4:00:00,234.0702931434,140.5724488944,0,27.3,0,0,66.5,118.7,8.7,25.2063,50.88,0.1,4.1,3.2,0
2017-01-08 3:45:00,214.4488981683,175.2328576669,-0.1,13.6,0,10.8,70.9,123.1,7.8,10.8027,50.24,0.1,0,3.2,0
2017-01-08 3:30:00,203.7137963716,161.7735025138,0,0,16.7,10.2,72.8,113.5,7.8,21.6054,50.56,0.1,0.1,3.2,0
2017-01-08 3:15:00,191.6095507755,133.4129001889,0,9.1,0,0,45.9,115.4,7.8,12.6031,50.4,0.1,0,17.7,0
2017-01-08 3:00:00,340.5090723783,187.5060873758,5.2,16.2,17.7,0,46.1,118.1,7.8,24.3061,50.24,0.1,119.9,19.3,0
2017-01-08 2:45:00,208.4436732158,137.8362976573,7.6,10.8,2.7,9.2,46.1,119.5,7.8,9.90247,50.24,0.1,0.1,12.4,0
2017-01-08 2:30:00,219.6844992978,138.3221962303,0,20.9,2.7,5,46.1,120.9,7.2,18.0045,43.52,0.1,0,20.8,0
2017-01-08 2:15:00,242.4881213624,173.7613475993,-0.1,0,0,5,65.7,116.2,6.6,11.7029,0,0.1,47.2,3.2,0
2017-01-08 2:00:00,233.7422593161,140.8999999538,-0.1,11.7,6.3,9,64,115.4,6.9,20.7052,0,0.1,0,3.2,0
2017-01-08 1:45:00,250.5542727038,162.4999972358,-0.1,19.8,6.7,10.2,76.1,120,6.9,17.1043,0,0.1,28.4,6.3,0
2017-01-08 1:30:00,213.67350059,148.8097944185,4.8,17.8,-0.1,4.5,36.2,117.3,9.3,18.0045,0,0.1,0,18.5,0
2017-01-08 1:15:00,330.0391548648,117.1899987906,7.1,0,-0.1,9.3,38.4,120.3,6.6,12.6031,0,0.1,119.9,3.2,0
2017-01-08 1:00:00,323.7592764869,143.8550514691,-0.1,0,-0.1,9.2,64.8,117.9,7.8,17.1043,27.04,0.1,119.9,3.2,0
2017-01-08 0:45:00,205.558147721,184.4301018938,0,9.9,13.6,4.8,71.2,120.6,7.5,12.6031,49.92,0.1,0,3.2,0
2017-01-08 0:30:00,324.6586709996,144.7119963281,0,23.5,0,4.7,73.1,118.1,7.2,24.3061,50.24,0.1,94.9,3.2,0
2017-01-08 0:15:00,196.2459465042,157.2257994227,5,0,0,11,72,116.2,7.8,12.6031,50.88,0.1,0.1,5.5,0
2017-01-08 0:00:00,196.3721998185,148.1391485594,-0.1,0,19.8,7.3,47.2,115.9,7.8,14.4036,50.72,0.1,0.1,10.9,0
2017-01-07 23:45:00,222.9800841697,137.8265474197,8.4,16.7,0,6.1,46.1,110.4,7.8,12.6031,50.24,0.1,0,8.6,0
2017-01-07 23:30:00,363.0993740056,122.1068969006,5.1,13,0,39,45.6,117,7.5,20.7052,50.08,0.1,119.9,3.2,0
2017-01-07 23:15:00,207.6273995936,156.4000006691,-0.1,15.4,15.7,0,55.2,116.8,6,21.6054,31.52,0.1,0.1,13.1,0
2017-01-07 23:00:00,196.9367001001,140.0999990478,-0.1,7.8,0,0,54.1,112.4,6.3,18.0045,0,0.1,0,20,0
2017-01-07 22:45:00,204.5164970458,165.8895478845,0,16.6,19.7,0,67.6,114.6,8.1,18.0045,0,0.1,0.1,9.3,0
2017-01-07 22:30:00,330.3346009776,127.7893977463,-0.1,12.4,-0.1,4.9,59.6,120.9,6.3,14.4036,0,0.1,119.9,3.2,0
2017-01-07 22:15:00,218.3314004466,119.489851132,7,18.1,0,0,34.9,119.8,7.5,21.6054,0,0.1,0.1,10.1,0
2017-01-07 22:00:00,213.5630469844,279.4086698666,9.2,9.2,17,0,42.8,116.5,9.3,16.204,0,0.1,0.1,126.1,9.5
2017-01-07 21:45:00,344.0418480411,265.7058417988,4.7,11,0,0,71.2,112.4,8.7,23.4058,27.36,0.1,119.9,119.2,10
2017-01-07 21:30:00,211.8213957241,278.8000002876,-0.1,11.4,21,0,64.3,119,7.5,14.4036,50.4,0.1,0.1,126.1,9.5
2017-01-07 21:15:00,218.651672408,254.9994407669,-0.1,12.8,0,0,50,116.8,8.4,24.3061,50.4,0.1,0.1,114.6,10
2017-01-07 21:00:00,200.719741106,292.1999989524,10.1,0,20.9,0,76.4,113.7,7.2,19.8049,50.08,0.1,0,116.1,10
2017-01-07 20:45:00,354.7589000668,237.99999962,-0.1,12.4,0,8.3,45.9,116.8,9.3,32.4081,50.24,0.1,119.9,120,10
2017-01-07 20:30:00,214.5409421027,231.8999951854,-0.1,9.9,3.2,0,45.6,121.1,7.2,19.8049,50.08,0.1,0.1,113.1,10
2017-01-07 20:15:00,218.2818702757,263.4794927612,8,9.7,-0.1,0,40.9,116.5,7.8,31.5079,49.92,0.1,0,125.3,10
2017-01-07 20:00:00,336.4114959762,239.3882031292,7.9,16.3,-0.1,0,54.4,117.6,6,18.0045,30.24,0.1,119.9,112.3,10
2017-01-07 19:45:00,344.614934735,258.9895501733,-0.1,12.2,0,0,58.8,120.6,6.3,27.0067,0,0.1,119.9,126.8,9.5
2017-01-07 19:30:00,202.097046189,273.689996168,0,9.1,19.6,0,56.3,112.1,6.9,16.204,0,0.1,0,127.6,9.5
2017-01-07 19:15:00,211.6131463964,254.1817514151,-0.1,18.8,0,0,75,111.3,7.8,19.8049,0,0.1,0,109.3,9.5
2017-01-07 19:00:00,322.6771457717,258.0371985622,5.1,9.7,16.2,0,34.3,115.7,6,12.6031,0,6.5,119.9,126.1,10
2017-01-07 18:45:00,248.009495208,249.0183312297,9.9,10.2,0,0,40.4,115.1,6.6,25.2063,0,2.5,29.6,118.4,9.5
2017-01-07 18:30:00,204.3744441066,298.9200962763,4.5,15.5,20.1,0,71.2,110.2,7.2,16.204,35.2,4,0.1,123,9.5
2017-01-07 18:15:00,322.4811652042,270.0258004703,0,9.9,0,0,75.6,111.8,7.2,12.6031,49.76,8.8,119.9,109.3,9.5
2017-01-07 18:00:00,312.702693847,283.5227985643,0,11.8,0,0,75.3,112.6,6.9,18.0045,50.4,6.7,106.6,117.7,9.5
2017-01-07 17:45:00,212.5038248599,268.4364460371,5,15.8,0,0,74.2,117.3,6.6,15.3038,50.72,2.8,4.5,107,9.5
2017-01-07 17:30:00,198.7035925463,253.0248966552,9.6,11.3,0,0,44.2,113.2,6.9,14.4036,49.76,3.6,0.1,119.2,9.5
2017-01-07 17:15:00,342.4865969196,247.5208781213,5.7,13.2,0,0,43.9,116.5,6.6,14.4036,51.2,5.4,119.9,111.6,10
2017-01-07 17:00:00,341.8637692034,293.4899986461,0,9.5,17.8,0,55.5,116.5,6.3,35.1088,50.24,36.7,119.9,110,10
2017-01-07 16:45:00,207.1649402678,268.0893947408,-0.1,12.2,0,0,65.7,110.2,5.7,19.8049,31.04,3.6,0.1,127.6,10.5
2017-01-07 16:30:00,346.4076472819,262.18880108,-0.1,16.5,7.5,0,67.6,116.8,6,30.6076,0,6.9,119.9,109.3,10.5
2017-01-07 16:15:00,292.0047675729,257.2601533718,9.3,12.9,15.9,0,33.2,113.7,5.1,13.5034,0,20.2,93,109.3,10.5
2017-01-07 16:00:00,286.9491230771,231.546495799,7.8,15.1,-0.1,11.2,34,116.8,6.9,21.6054,0,0.1,50.7,119.2,10
2017-01-07 15:45:00,215.2197225513,264.4121463746,0,12.6,16.5,0,68.7,117.9,5.4,18.9047,0,0.1,8.9,110,10
2017-01-07 15:30:00,330.6822732575,254.9130529538,0,11.4,0,0,65.9,117.3,6.9,24.3061,0,6.8,119.9,112.3,9.5
2017-01-07 15:15:00,313.9109935405,243.513649378,0,23.9,0,8.9,69.8,117,5.1,14.4036,0,0.1,82.6,106.2,9.5
2017-01-07 15:00:00,258.4964326269,253.7133495687,5.6,11.7,0,0,45.9,120.9,8.4,15.3038,27.36,8.7,12.5,120,10
2017-01-07 14:45:00,346.8085255048,273.5235521421,8.8,14.6,19.1,0,44.5,120.3,6.9,18.9047,50.24,6.1,119.9,125.3,10
2017-01-07 14:30:00,356.0245953575,261.3597016111,12.8,13.7,0,9.3,55.5,118.1,7.8,14.4036,49.92,9.5,119.9,110.8,10.5
2017-01-07 14:15:00,301.5906047821,260.6686961725,6.1,10.6,0,0,69,113.7,11.4,30.6076,50.08,0.1,57.1,111.6,10
2017-01-07 14:00:00,231.6836713388,266.5872962624,5.4,18.3,0,0,68.1,118.4,7.2,17.1043,50.72,0.1,4.5,124.5,10.5
2017-01-07 13:45:00,351.1474930216,304.1896927357,0,10,20,0,73.9,121.7,6.9,25.2063,51.04,14.2,119.9,128.4,10.5
2017-01-07 13:30:00,346.4359425083,230.1999991909,4.9,12.2,0,7.5,32.9,113.7,10.8,19.8049,48.64,0.1,119.9,120,10
2017-01-07 13:15:00,237.7062926814,218.6999976635,-0.1,32.1,0,0,35.7,115.1,5.1,25.2063,16.16,6.7,0.1,111.6,9
2017-01-07 13:00:00,359.4626942761,305.419490099,7.6,18.3,0,0,74.7,119.2,10.2,18.0045,0,9.1,119.9,124.5,9
2017-01-07 12:45:00,241.6342014014,272.5013473772,8.1,10.3,0,0,81.6,111.8,4.5,27.907,0,7.8,7.1,111.6,9.5
2017-01-07 12:30:00,251.8100523087,304.0000002384,14.8,9.1,17,5.2,75.6,114.3,5.1,16.204,0,8.9,34.4,123.8,10
2017-01-07 12:15:00,237.5916928612,251.579716444,12.9,28,-0.1,0,30.7,110.7,4.8,25.2063,0,10.2,2.2,123,10
2017-01-07 12:00:00,351.545161257,255.8691466004,9.5,8.2,18.7,0,34.3,107.1,5.4,14.4036,0,10.6,119.9,117.7,11
2017-01-07 11:45:00,207.506148668,280.7486024201,7.6,11.8,0,7.1,80.5,111.3,5.4,19.8049,0,15.2,0.1,112.3,0
2017-01-07 11:30:00,233.2065238869,278.7255025245,-0.1,42.2,21,0,81,111,5.7,18.9047,46.88,0.1,0.1,110.8,0
2017-01-07 11:15:00,325.1042740345,305.1121401265,5.6,7.5,-0.1,0,84.1,104.1,8.1,17.1043,52.8,17.8,119.9,128.4,0
2017-01-07 11:00:00,194.8134194943,293.2319472767,-0.1,0,22,0,90.1,106.6,6,29.7074,50.4,0.1,0.1,114.6,0
2017-01-07 10:45:00,177.6030011121,283.7266982328,0,10.7,0,0,86.5,104.4,7.8,7.2018,50.4,0.1,0.1,127.6,0
2017-01-07 10:30:00,218.2029233947,379.7095791772,9.3,18.5,24.6,6,104.1,105.5,6.6,11.7029,49.92,36.2,0.1,125.3,0
2017-01-07 10:15:00,176.5062976405,321.2442491837,16.2,0,0,0,110.7,102.5,6.3,25.2063,50.56,0.1,0,126.8,0
2017-01-07 10:00:00,216.2047258392,311.7619403601,13.1,0,0,0,104.7,98.9,5.4,18.9047,48.96,0.1,40.4,128.4,0
2017-01-07 9:45:00,212.0062976405,330.2492695823,6.6,34.5,0,0,108.5,97.5,10.5,25.2063,23.2,0.1,0.1,126.8,0
2017-01-07 9:30:00,168.0021975706,335.6918770522,6.9,8.1,6.5,0,113.7,99.2,2.4,0,0,0.1,0.1,121.5,0
2017-01-07 9:15:00,199.1307228496,322.2503975108,-0.1,8.2,20.5,0,112.9,104.9,5.1,11.7029,0,0.1,0.1,120.7,12
2017-01-07 9:00:00,186.1050255243,174.6313492805,-0.1,16.7,0,0,100,101.9,5.1,15.3038,0,0.1,0,4,0
2017-01-07 8:45:00,196.2043488938,228.4724452794,7.5,0,20.5,0,109.9,97.5,3.9,12.6031,0,0.1,32,10.1,0
2017-01-07 8:30:00,301.0078706294,211.3389723022,11.2,0,-0.1,0,111.3,99.2,5.1,31.5079,0,0.1,119.9,13.9,0
2017-01-07 8:15:00,180.0036005527,188.1127454694,15.2,0,0,5.8,88.7,103.3,5.7,14.4036,27.84,0.1,0.1,10.1,0
2017-01-07 8:00:00,185.6031467468,242.2258138675,13.7,17.7,0,0,116.8,99.7,7.8,12.6031,49.76,0.1,0.1,10.9,0
2017-01-07 7:45:00,175.3058463633,222.5676467419,17,8,0,0,109.6,97.5,6.3,23.4058,49.12,0.1,0,20.8,0
2017-01-07 7:30:00,179.1999991909,227.790594168,5.5,6.9,23.8,0,113.7,101.6,7.2,0,48.8,0.1,7.8,9.3,0
2017-01-07 7:15:00,209.6052535716,230.2708933726,7.5,37.4,0,0,117.3,100.8,5.4,16.204,49.6,0.1,0.1,6.3,0
2017-01-07 7:00:00,186.6033751518,235.5986213721,-0.1,7.5,0,8.8,105.8,99.4,8.7,13.5034,49.92,0.1,2.9,20.8,0
2017-01-07 6:45:00,299.6069739228,191.123549521,5.9,0,0,5.4,97,100,3.9,20.7052,48.64,0.1,119.9,16.2,0
2017-01-07 6:30:00,288.3082493208,186.2128956113,0,0,0,0,102.2,98.4,10.5,23.4058,28.48,0.1,119.9,5.5,0
2017-01-07 6:15:00,182.2121237298,216.7691036128,5.4,15.8,20.7,0,87.1,102.5,2.7,11.7029,0,0.1,0,3.2,0
2017-01-07 6:00:00,192.7166752284,220.9406516142,16.2,8.1,-0.1,0,115.9,99.4,11.7,13.5034,0,0.1,0.1,9.3,0
2017-01-07 5:45:00,216.4082526299,211.0246024765,10.7,0,-0.1,50.5,109.3,97.8,3.3,9.00225,0,0.1,0.1,20,0
2017-01-07 5:30:00,203.0098249051,250.9105020091,10.6,22.5,20.7,0,109.3,104.9,3.9,15.3038,0,0.1,0.1,20.8,0
2017-01-07 5:15:00,196.7105961677,214.6084472314,18.1,6.9,0,0,100.8,104.1,5.1,14.4036,0,0.1,22.5,3.2,0
2017-01-07 5:00:00,290.0242545882,225.2915017977,8.5,6.7,20.2,0,103.3,97.3,5.1,9.00225,0,0.1,119.9,20.8,0
2017-01-07 4:45:00,308.2093739617,196.770198226,4.6,35.6,0,0,113.5,103,7.2,13.5034,0,0.1,104.9,3.2,0
2017-01-07 4:30:00,222.0040520728,219.0418455601,7.7,7.3,32.7,50.9,80.2,98.4,7.5,16.204,50.24,0.1,0.1,20.8,0
2017-01-07 4:15:00,167.3026990443,222.9977418892,12,0,1.6,0,100,103,7.5,10.8027,49.6,0.1,0,4.8,0
2017-01-07 4:00:00,154.1029218286,174.1263945121,7.2,0,0,0,85.7,95.6,6.6,11.7029,48.96,0.1,0.1,3.2,0
2017-01-07 3:45:00,176.2154461583,234.1392961778,9.1,14.8,25.6,0,102.2,96.7,6.9,16.204,49.28,0.1,0.1,18.5,0
2017-01-07 3:30:00,321.1029283553,214.6062551271,8.3,0,0,34.9,101.9,96.4,6,11.7029,49.76,0.1,119.9,9.3,0
2017-01-07 3:15:00,173.0044960892,224.3682507575,5.7,9.1,20.3,0,103.3,102.2,10.5,10.8027,48.8,0.1,2.5,13.1,0
2017-01-07 3:00:00,204.5049411356,205.1028944626,-0.1,36.1,0,0,101.4,99.7,4.8,19.8049,29.28,0.1,0.1,17,0
2017-01-07 2:45:00,173.2011263892,254.8501683697,6.6,9.2,21.6,0,97,98.4,9.6,4.50112,0,0.1,0.1,19.3,0
2017-01-07 2:30:00,157.7031505182,207.4249016158,7.8,0,-0.1,0,116.8,98.4,4.8,12.6031,0,0.1,0.1,6.3,0
2017-01-07 2:15:00,269.8547588438,206.2527990602,7.1,30.6,1.6,46.4,109.9,103,5.1,18.0045,0,0.1,14.5,10.9,0
2017-01-07 2:00:00,176.8031522781,241.769149892,-0.1,0,38.3,0,105.8,100.3,6.3,12.6031,0,0.1,0,20,0
2017-01-07 1:45:00,188.2033752501,225.8664606679,-0.1,24,0,0,112.6,101.9,5.4,13.5034,0,0.1,0.1,20.8,0
