time,chw_total,hw_total,hw_kl,chw_kl,hw_cob,chw_cob,hw_SE1,chw_SE1,hw_SE2,chw_SE2,hw_SSB,hw_SSM,chw_SSM,hw_SAAC,chw_SAAC,
1487357100.0,224.5190512375,400.18258553,28.9,0,60.7,5.3,72.8,132.1,6.9,16.204,30.4,0.1,0.1,128.4,10.5,
1487356200.0,248.3086904916,359.8928496987,29.6,0,0,38.4,78,135.4,6,10.8027,30.72,36.8,0.1,118.4,11,
1487355300.0,215.111165795,362.1802523732,17.8,0,52.9,9.5,75.8,113.7,5.4,20.7052,23.68,0.1,0.1,121.5,10.5,
1487354400.0,215.4127660361,388.2742502689,17,0,51.2,15.3,73.6,110.2,5.1,20.7052,29.12,9.9,0.1,138.3,10.5,
1487353500.0,231.4100470426,331.3456040919,19.4,0,0,11,72.5,128,7.5,16.204,42.72,0.1,0.1,142.1,10,
1487352600.0,249.0111696604,415.4968889728,30.2,9.5,53.8,14.2,68.4,136,5.7,20.7052,25.92,2.5,0.1,136.7,10,
1487351700.0,297.3178721517,364.2335902676,25.6,17.6,0,30.9,67.6,133,12.6,17.1043,27.04,34.5,0.1,132.9,10,
1487350800.0,203.2365206694,332.9348401353,7.6,0,5.9,4.5,78,103,4.2,18.9047,25.44,0.1,2,125.3,10,
1487349900.0,261.2130963686,373.9717019945,5.9,10.3,51.4,20,77.5,101.4,5.1,15.3038,52.32,32.2,0.1,120,10,
1487349000.0,231.9091461785,351.9805458784,40.9,27.2,0,4.9,75.6,99.4,6.6,27.0067,28.32,0.1,0.1,136.7,10,
1487348100.0,263.1917229947,358.4313101545,23.4,17,8.4,15.4,80.5,103,11.1,16.204,38.08,1.4,0.1,134.5,10.5,
1487347200.0,241.8085439503,382.536813654,11.9,20.7,57.7,4.9,72,105.5,5.7,34.2085,24.96,3.5,0.1,138.3,10.5,
1487346300.0,259.525798589,350.1893970296,15.8,30.4,0,4.5,79.1,106,10.8,12.6031,43.36,34.5,0.1,121.5,10.5,
1487345400.0,250.4204408214,329.6512956992,33.9,9.2,0,16.8,84.1,114,6.3,30.6076,32.32,0.1,0.1,119.2,10.5,
1487344500.0,349.528095312,327.699596636,5.6,22.8,-0.1,0,78.6,112.6,6.3,18.0045,49.12,32.7,119.9,126.1,10,
1487343600.0,249.3208745061,400.7298609782,13.8,10.6,-0.1,35.9,89.3,109.9,5.1,24.3061,26.08,36.6,2,129.9,0,
1487342700.0,209.5117473397,371.0544491336,54.2,15.5,5.6,0,76.7,107.1,5.4,12.6031,49.6,0.1,0.1,138.3,0,
1487341800.0,232.8158714511,395.259454187,27.3,31.9,21.5,0,94,104.4,5.7,24.3061,30.08,0.1,0.1,128.4,0,
1487340900.0,207.9035946429,313.3742558956,9.5,17.2,0,0,86.3,108.2,6,14.4036,0,4.2,0.1,122.3,0,
1487340000.0,222.313320729,382.3315461501,49.6,0,0,18.2,103.6,108.5,13.2,26.1065,22.4,3.7,0.1,120,0,
1487339100.0,281.816695502,405.4656981751,33.1,24.2,28.5,0,100.8,106.3,4.5,17.1043,22.56,3.6,21.6,135.2,0,
1487338200.0,201.4033735618,342.7143969452,0,16.9,0,0,101.1,113.5,11.1,13.5034,24.32,3.6,0.1,137.5,0,
1487337300.0,219.6033690274,319.4466538988,13.7,0,0,16.8,92.6,113.5,5.7,13.5034,27.36,4.8,0.1,129.1,13.5,
1487336400.0,220.3053975403,234.9496939257,-0.1,19.5,0,0,86.5,110.4,8.4,21.6054,53.76,7.9,0.1,11.6,0,
1487335500.0,215.8095964822,217.9519029483,24.1,29.3,0,0,91.8,116.5,5.4,14.4036,50.88,7.4,0.1,16.2,0,
1487334600.0,230.0209698523,204.7637498975,19.7,39,-0.1,0,93.4,112.6,4.8,20.7052,51.2,0.1,0.1,12.4,0,
1487333700.0,399.829999005,187.2403483726,13.4,50,-0.1,43.8,72,115.4,5.4,14.4036,32.48,5.9,119.9,10.1,0,
1487332800.0,227.9163196348,204.1085893214,-0.1,21.3,-0.1,0,70.6,119,5.4,26.1065,0,33.6,0.1,12.4,0,
1487331900.0,213.6111192051,180.5660925806,7.3,25.8,0,0,72.8,113.7,6.6,11.7029,2.4,0.1,0.1,9.3,0,
1487331000.0,272.0065168217,174.8697513565,7.7,20.2,0,29.8,79.4,107.1,5.1,26.1065,0,0.1,19.8,11.6,0,
1487330100.0,198.5559941474,209.3028582893,5.3,16.2,0,0,72.3,107.7,7.2,14.4036,0,0.1,0.1,7,0,
1487329200.0,221.8176706713,169.9442519955,0,9.3,-0.1,0,78.3,109.3,5.7,38.7097,0,2.4,0.1,2.5,0,
1487328300.0,217.413149395,174.1139499014,6.3,0,-0.1,23.9,65.9,108.5,6.9,12.6031,0,7.4,0.1,12.4,0,
1487327400.0,189.9186484851,174.9151501888,5.1,0,-0.1,0,64.8,108.8,6.6,23.4058,50.72,0.1,0.1,19.3,0,
1487326500.0,192.6091452274,218.5012876689,0,9.3,0,0,82.7,110.2,8.4,12.6031,50.88,3.8,0.1,13.9,0,
1487325600.0,221.8071960062,215.8406473212,6.1,0,0,17.2,77.5,110.4,6.3,28.8072,50.88,33.3,0.1,17.7,0,
1487324700.0,196.9117507804,198.7491976544,6.2,7.7,0,0,84.1,109.3,6.3,12.6031,50.4,5.2,0.1,3.2,0,
1487323800.0,194.8164261389,197.5425995141,5.3,7,-0.1,0,62.9,109.3,6,22.5056,33.28,12.7,0.1,17,0,
1487322900.0,210.0113998675,162.8440993242,-0.1,0,-0.1,28.3,65.9,105.8,7.2,14.4036,0,0.1,0.1,8.6,0,
1487322000.0,249.569183846,308.0316814631,0,7.3,-0.1,0,69.2,105.8,6,15.3038,0,0.1,0.1,119.2,10,
1487321100.0,217.305123664,282.5731935278,7.3,19.9,0,0,64,109.3,9.9,11.7029,0,0.1,0.1,131.4,11.5,
1487320200.0,235.6087464406,288.2471003756,7,12.1,0,27.1,73.9,107.1,6.3,12.6031,0,0.1,0.1,120,12.5,
1487319300.0,193.4135190379,316.0494924597,5.9,0,0,0,78.6,106.6,10.2,11.7029,0,0.1,0.1,135.2,13,
1487318400.0,214.9208244109,365.1799108572,44.4,10.6,0,8.1,80.8,106.3,5.7,15.3038,0,0.1,0.1,125.3,14,
1487317500.0,228.5118690478,307.840644557,12.8,15.6,0,5.6,77.2,114.6,6,9.90247,0,0.1,0.1,126.1,15,
1487316600.0,218.0085457396,359.3719726801,11.4,8.1,23.3,0,79.4,111.3,6.3,19.8049,50.72,0.1,0.1,136,15,
1487315700.0,315.1040753275,296.6422976106,0,24.7,0,7.5,81.6,113.2,6.9,16.204,50.56,0.1,41.3,118.4,14.5,
1487314800.0,236.6163920239,336.1550422646,0,0,28.8,15.9,83.2,110.4,5.4,28.8072,50.88,11.3,0.1,119.2,15,
1487313900.0,253.7210939671,311.469891116,-0.1,34.1,0,12.7,79.1,112.9,5.4,10.8027,49.76,0.1,0.1,131.4,15,
1487313000.0,252.5377644259,307.7235871516,-0.1,6.9,0,12.8,79.4,127.2,6.3,27.907,25.92,8.1,0.1,122.3,14.5,
1487312100.0,230.4149706038,345.2798602022,-0.1,7.1,-0.1,15.5,78.6,115.4,5.7,13.5034,0,6.6,0.1,136.7,14.5,
1487311200.0,263.829257125,310.0709457919,9.1,0,0,11,78.6,114,14.1,36.9092,34.08,0.1,0.1,120,14.5,
1487310300.0,227.0183696146,374.9008221664,10,0,36.1,12.1,80.5,117.9,5.7,20.7052,0,3.7,0.1,129.1,14.5,
1487309400.0,252.344254225,364.7413988449,12.8,0,37.5,17,89,116.8,6.9,24.3061,21.92,7.5,0.1,120,14.5,
1487308500.0,214.0133676478,375.7896370925,8.7,0,35.5,11.4,82.7,118.1,5.1,13.5034,36,8.1,0.1,123,13.5,
1487307600.0,302.9066599282,315.9691434056,8.1,15.8,4.7,11.8,87.9,117,11.4,29.7074,0,3.6,0.1,128.4,14,
1487306700.0,232.8126699622,324.5927564539,8.1,8.4,-0.1,17.5,92.6,113.5,5.7,17.1043,6.88,0.1,0.1,136,13,
1487305800.0,223.6280440111,334.9439429343,0,0,29.9,12.9,81.9,112.4,11.1,30.6076,28.96,2.5,0.1,128.4,12.5,
1487304900.0,235.0098182061,289.5691539198,0,7,-0.1,18.9,85.4,118.1,5.7,15.3038,24.48,6,0.1,125.3,12.5,
1487304000.0,262.4136702251,380.2960668728,0,9.1,27.9,19.1,86.3,121.4,10.8,31.5079,21.28,8.5,0.1,134.5,10.5,
1487303100.0,269.191843247,285.455355566,-0.1,12.1,0,19,78,119.5,5.4,16.204,27.36,10.6,0.1,130.6,9.5,
1487302200.0,264.0115421712,279.4488959126,-0.1,18.7,10.7,14.3,71.7,121.7,5.7,27.0067,24.32,3.6,0.1,124.5,9.5,
1487301300.0,285.0794498427,307.8652442023,4.5,11.4,28.9,24.4,67.9,122.5,6,13.5034,21.92,0.1,0.1,128.4,10,
1487300400.0,244.5109939142,258.4365954399,0,7.5,0,20.4,66.5,115.9,4.8,21.6054,24.48,5.5,0.1,120.7,11,
1487299500.0,251.6117692124,296.1362935789,10,0,27.7,20.1,66.2,122.2,6,13.5034,22.88,3.7,0.1,120.7,12.5,
1487298600.0,281.058140099,286.1394447722,6.9,15.1,-0.1,26.9,66.8,118.1,6.3,13.5034,24.16,6.2,0.1,129.9,13,
1487297700.0,291.218190182,336.9626152627,13.7,42.3,32,27,34,121.7,8.1,14.4036,29.12,8.6,2.6,134.5,14,
1487296800.0,320.9491017107,266.5374929607,12.2,11.8,-0.1,27.2,36.2,120.9,6.6,18.0045,22.72,5.5,8,131.4,15,
1487295900.0,289.4364458141,261.4614992253,8.6,12.5,-0.1,27.4,37.6,130.8,7.5,23.4058,0,0.1,6.5,118.4,15,
1487295000.0,338.7578116469,294.8464964889,-0.1,40.1,32.6,32.8,43.9,137.4,5.4,22.5056,21.44,5.5,7,136.7,15.5,
1487294100.0,361.6743474063,251.5374982059,-0.1,38.6,-0.1,33.3,53.8,132.1,6.6,34.2085,21.6,1.5,6.7,120,15,
1487293200.0,393.3643440641,282.7763022967,0,60.2,-0.1,33.2,45.6,147,5.7,19.8049,19.2,3.6,9.8,125.3,15,
1487292300.0,479.0318106245,283.3350988738,0,70.6,31.8,33.8,32.9,153.3,6.6,33.3083,19.68,19.5,12.3,123,15,
1487291400.0,424.2688723225,238.9350954182,0,62.9,0,39.6,34,148.3,6.6,17.1043,20.64,0.1,28.4,117.7,15.5,
1487290500.0,405.7346377298,315.6351022832,18.3,56.6,31.1,36,32.7,155.2,6.3,30.6076,18.72,10.6,12.1,138.3,15.5,
1487289600.0,435.2043394521,289.53509463,15.4,47.5,35.6,36.2,32.7,167.6,6.6,22.5056,20,3.7,10.6,119.2,16,
1487288700.0,447.0891385823,260.0749684684,6.7,55.4,0,35.9,34.6,162.9,8.7,34.2085,20.16,2,41.3,135.2,15.5,
1487287800.0,410.6554044448,302.5350982063,-0.1,48.5,32.5,39.2,47.5,157.7,6,17.1043,20.8,11.9,9.7,134.5,15.5,
1487286900.0,421.59563766,343.1551035903,13.5,39.4,34.3,29.1,50,143.9,9.6,29.7074,20.96,0.1,18.6,139,15,
1487286000.0,469.9626035616,296.1628537029,9.3,36,17.1,39.7,54.9,162.6,5.7,17.1043,20.64,8.1,25.1,125.3,13.5,
1487285100.0,465.9249074049,275.9350907691,15.7,58.7,0,35.1,56.6,161,6.9,26.1065,22.4,0.1,28.7,128.4,14,
1487284200.0,484.2040895727,256.9400540218,9.5,74.9,0,39.2,34,161,6.6,15.3038,26.08,4.9,16.8,130.6,14,
1487283300.0,486.3166397661,290.7352417,10.3,92.3,25.6,37.1,33.2,150.3,11.4,14.4036,22.24,3.6,16.6,128.4,13,
1487282400.0,455.0073129088,303.537499398,4.5,48.5,36.9,33.1,56,159.3,6.3,15.3038,22.24,3.8,33.9,121.5,13.5,
1487281500.0,405.9318940449,324.0352494009,7.1,50.4,40,37.4,56.9,152.2,11.4,18.0045,21.6,3.2,30.5,136,13.5,
1487280600.0,395.6214356148,347.9400459155,17.9,36,38,32.1,59.6,157.4,6,16.204,22.72,19.3,31.8,136,13.5,
1487279700.0,363.1580848135,345.2400436997,17.9,39.3,41.2,34.8,61,139.6,6.9,15.3038,21.12,0.1,7.4,131.4,13,
1487278800.0,359.2087773206,312.7276975885,9.9,34.5,38.2,34.7,63.7,150.3,5.4,13.5034,21.28,1.2,21.7,119.2,12.5,
1487277900.0,365.7551329946,293.1500970311,0,39.6,40.3,31.8,33.8,132.1,6.9,15.3038,27.52,8.7,31.2,120,13.5,
1487277000.0,368.6198883071,278.9402007796,11.3,45.7,29.6,30.7,34.9,137.9,6.9,32.4081,22.08,0.1,9.6,124.5,13,
1487276100.0,398.9137920649,303.8994455077,8.8,60.2,20.8,35.7,35.4,149.7,7.5,14.4036,0,0.1,29.4,130.6,13,
1487275200.0,414.4958776822,322.5401966535,25.6,37.8,18.8,33,62.1,143.7,6.9,29.7074,15.2,5.8,14.3,121.5,13.5,
1487274300.0,393.5298726354,293.7399012297,11.2,56.9,6.2,36.4,63.7,139,9.6,9.90247,0,3.1,26.4,122.3,14,
1487273400.0,346.4296504688,297.0402024947,16.9,18.5,4,17.4,62.4,143.1,6.6,30.6076,0,8,27.7,122.3,12.5,
1487272500.0,336.6858505169,320.4402016364,0,9.2,56.8,49.6,60.4,145.6,6.6,16.204,2.24,4.5,12.6,122.3,13,
1487271600.0,377.9232365075,315.0555990338,9,50.7,27.4,42.4,59.3,129.4,1.2,30.6076,50.24,3.6,9.9,120.7,13.5,
1487270700.0,337.2166485135,275.6505465545,0,27.6,-0.1,15.3,43.7,128.8,6,19.8049,31.04,9,8.1,132.2,11.5,
1487269800.0,320.9149865815,311.9699077085,14.7,57.3,-0.1,29.4,54.9,124.7,8.4,28.8072,33.12,12.1,7.2,130.6,10.5,
1487268900.0,274.4749936834,368.2449950315,9.1,11.3,57,18.7,67,120.6,6,18.0045,23.84,5,5.6,136.7,10.5,
1487268000.0,231.4062943757,323.7695997953,27.8,0,0,14.3,63.2,119,6.6,25.2063,48.32,5.9,0.1,124.5,11,
1487267100.0,272.1129492484,318.7520460039,16,43.5,-0.1,22.7,65.4,120.3,5.1,12.6031,28.32,4.1,0.1,122.3,11,
1487266200.0,273.0187378516,342.056999255,13.8,13.9,56.4,7,57.4,116.5,7.5,23.4058,2.4,0.1,0.1,133.7,11.5,
1487265300.0,272.7203961886,293.6988135166,-0.1,35.3,0,20.7,67.3,115.4,6.9,14.4036,36.32,5,12.3,133.7,10.5,
1487264400.0,282.6346873925,287.9060039092,5.2,16.2,0,6.4,58.5,115.1,6.3,25.2063,24.16,6.5,0.1,129.1,10,
1487263500.0,234.1042694822,354.8424454145,17.7,7.3,50.2,11.7,68.1,116.5,4.8,17.1043,47.2,12.4,0.1,119.2,10.5,
1487262600.0,229.2140925261,305.2469422705,12.4,0,0,9.2,74.5,117.6,10.8,32.4081,28.16,0.1,0.1,129.9,10,
1487261700.0,211.8129746988,306.5476937927,8.4,7.8,10,4.7,75.6,114.3,3.9,13.5034,3.84,14.2,0.1,119.2,10,
1487260800.0,229.8191713393,350.2354193814,10.4,0,49.8,15.7,37.6,117.9,11.1,27.907,34.4,0.1,0.1,129.9,10,
1487259900.0,219.9952738248,335.3704992309,41.2,0,-0.1,0,62.6,117.3,5.7,16.204,29.76,10.1,0.1,134.5,10,
1487259000.0,284.5381658655,321.6150046708,24.5,19.1,-0.1,30.4,57.2,116.5,11.4,35.1088,22.4,12,0.1,129.1,10.5,
1487258100.0,223.3038233072,313.6077975188,7,14.7,6.6,0,74.5,114.3,4.2,15.3038,27.68,8.6,0.1,127.6,11,
1487257200.0,241.806969285,348.7673811987,4.8,7.5,0,0,81.3,111.5,5.1,27.907,15.84,4.9,12,127.6,10.5,
1487256300.0,327.2033666926,325.6697494239,4.7,0,18.4,35.1,77.8,119.2,7.2,16.204,41.12,5.6,29.1,126.1,13,
1487255400.0,241.4152708799,320.7400424108,38.3,20.3,-0.1,0,82.7,126.4,5.1,24.3061,55.84,3.3,0.1,120.7,0,
1487254500.0,292.8823762261,374.1798591949,31.3,44,-0.1,0,31,128,6.6,18.0045,16.96,7.5,0.1,209.2,0,
1487253600.0,283.0366946384,321.5403477065,10.5,25,24.9,38.6,65.9,123.6,4.8,18.0045,24.16,0.1,0.1,136.7,0,
1487252700.0,241.9188202741,282.6401971318,-0.1,8.2,0,0,76.7,124.7,7.2,15.3038,20.48,0.1,2.6,118.4,0,
1487251800.0,303.2002423834,305.2613546625,-0.1,24.7,21.4,0,78.8,123.6,5.7,21.6054,27.84,0.1,20.9,125.3,7.5,
1487250900.0,334.1179404259,311.6836923808,21.5,50.8,20.5,0,74.2,154.7,7.2,12.6031,22.08,3.6,26.4,117.7,19.5,
1487250000.0,256.1054981668,190.7577446774,16.4,8.9,-0.1,26,74.7,108.8,4.8,11.7029,21.76,20.5,0.1,6.3,0,
1487249100.0,247.3110954082,136.8436502777,17,26.1,0,0,34.9,118.7,7.2,18.0045,0,0.1,0.1,4,0,
1487248200.0,242.4119991418,189.243650157,11,13.5,2.8,11.2,70.9,120.3,5.7,14.4036,0,7.1,12.2,20,0,
1487247300.0,217.7123439237,171.3544455096,11.9,23.8,0,0,68.7,108.5,7.2,19.8049,26.24,0.1,4.7,8.6,0,
1487246400.0,235.3173988108,222.294644516,7.4,26.4,-0.1,0,70.6,109.9,5.1,14.4036,0,0.1,22.2,15.4,0,
1487245500.0,210.7071254728,146.7378002554,-0.1,-0.1,0,22,64.3,114.3,7.8,11.7029,0,0.1,3.6,3.2,0,
1487244600.0,201.9130510939,218.4039039835,13.7,8.2,0,0,65.4,114.8,5.7,16.204,0,0.1,0.1,17.7,0,
1487243700.0,245.9885082184,187.0362967514,16.3,19.9,-0.1,5.7,65.1,116.5,7.8,12.6031,0,0.1,7.6,11.6,0,
1487242800.0,220.4085472496,183.7557592653,0,16.2,0,9.7,71.7,123.6,6,12.6031,0,0.1,0.1,12.4,0,
1487241900.0,262.2505715294,167.4349469654,5.6,11.8,0,0,70.6,118.1,8.4,14.4036,0,0.1,2,12.4,0,
1487241000.0,240.5217481051,164.4379501864,9.1,24.9,-0.1,17.5,62.4,117.6,5.7,12.6031,0,0.1,0.1,2.5,0,
1487240100.0,277.609899749,142.8443955109,-0.1,23.6,-0.1,0,42.6,112.4,10.2,18.0045,0,0.1,53.5,6.3,0,
1487239200.0,249.6428852659,127.5431991369,-0.1,22.7,0,8.5,41.5,115.1,6.3,12.6031,0,0.1,0.1,5.5,0,
1487238300.0,265.2195697292,154.5143089816,5.8,0,0,8.7,34.6,112.1,8.1,20.7052,0,0.1,53.8,19.3,0,
1487237400.0,254.7159654568,186.0427466556,7.8,0,-0.1,5.2,79.7,120.3,6,5.40135,0,3.4,0.1,20,0,
1487236500.0,236.4168731822,195.2280281633,-0.1,0,-0.1,21.4,75.3,112.4,11.4,31.5079,0,0.1,0.1,19.3,0,
1487235600.0,214.8198192087,276.5411034301,0,0,-0.1,0,63.7,114,6,15.3038,0,0.1,0.1,126.8,15.5,
1487234700.0,258.8041720875,270.0496405512,0,11.8,-0.1,0,71.7,115.1,10.2,25.2063,0,0.1,0.1,120.7,15.5,
1487233800.0,230.8195420541,291.4786579832,-0.1,7.7,-0.1,9.4,33.5,118.7,6,12.6031,0,0.1,0.1,132.2,15.5,
1487232900.0,274.6791047519,292.1400514245,5.1,19.9,-0.1,7.6,62.1,130.5,11.4,25.2063,0,0.1,2,130.6,15.5,
1487232000.0,251.2130996305,340.7994411923,14.9,24.2,-0.1,7.4,61.8,120.3,6,18.0045,0,0.1,0.1,138.3,15,
1487231100.0,313.1853353879,283.8403483741,0,19.8,-0.1,18.7,73.1,117.6,6,27.0067,0,0.1,0.1,120,15.5,
1487230200.0,261.8238934032,292.8400397897,9.3,24.7,-0.1,9.4,71.2,120.6,6,18.0045,0,0.1,4.4,131.4,15,
1487229300.0,301.3175159232,252.9437978007,10.5,65.7,5,11.7,34,122,6,18.9047,0,0.1,3.4,127.6,15.5,
1487228400.0,277.1165074455,263.269298844,9.6,13.2,0,22.6,57.2,119.5,6.6,16.204,0,3.1,6.7,120,15.5,
1487227500.0,260.8921931759,348.9697923362,9,7.1,31,22.6,71.2,114.6,6,21.6054,0,3.7,0.1,127.6,15,
1487226600.0,402.2971433979,279.2370457463,9,44.9,0,22.7,67,150.8,7.2,12.6031,0,3.8,24.9,120.7,15.5,
1487225700.0,310.3736993028,322.6496560946,8.6,20.7,31.3,36.5,64.8,133.8,6,18.0045,0,9.1,0.1,122.3,15,
1487224800.0,290.0511945784,289.1349409334,11.9,26.1,0,35.1,65.7,123.3,7.5,14.4036,19.36,4.3,2.9,128.4,15.5,
1487223900.0,356.2883749045,325.8362998031,7.3,14.6,29.6,40.6,57.7,132.4,4.8,17.1043,19.68,6,10.6,137.5,15.5,
1487223000.0,434.1504417779,283.5153094158,5,39.2,0,45,61.3,147.5,8.4,37.8094,28.32,3,18.8,135.2,15.5,
1487222100.0,390.89232171,300.2370532565,0,29,30.8,48.8,64.3,150.3,6.6,18.9047,21.6,5.8,11.3,126.8,15.5,
1487221200.0,415.0501850629,284.2347963452,0,21.1,0,48.8,65.9,162.9,8.4,36.009,19.68,5.5,17.3,120.7,15.5,
1487220300.0,395.6357915234,334.5742525458,0,24.4,30.2,41.1,64.3,167,5.7,14.4036,21.28,14,15.9,118.4,15.5,
1487219400.0,444.9789813329,235.5374983028,0,25.1,0,40.9,34,168.4,NULL,17.1043,21.76,0.1,15,132.2,15,
1487218500.0,396.6249822918,313.035098087,0,34.1,31,46.6,53.3,134.9,6.9,21.6054,24.16,27.6,20.8,124.5,15,
1487217600.0,472.7955925278,249.835100878,0,42,0,46.2,57.4,139,8.1,34.2085,24.48,0.1,17.8,118.4,15,
1487216700.0,400.2094773799,311.9350988977,5.7,35,30.5,40.9,60.2,151.1,6.6,17.1043,21.6,1.5,24,137.5,15.5,
1487215800.0,457.3288974455,275.9349513985,0,35.7,0,40.5,52.4,135.4,8.1,30.6076,19.2,19.2,23.1,120,15,
1487214900.0,470.6498484854,298.9630034193,-0.1,37,27.6,43.1,55.2,145,5.7,22.5056,20.48,7,25.8,122.3,15,
1487214000.0,547.5438775588,248.4421483949,9.1,39.8,18.7,45.2,32.9,195.9,8.1,37.8094,20.48,0.1,50.8,119.2,15.5,
1487213100.0,497.0588043882,316.2349540927,15.4,48.5,22.7,48.3,34,189.5,6.6,17.1043,23.68,33.1,37.6,130.6,15.5,
1487212200.0,481.3821878135,349.5942025296,22.9,43,23.3,48.3,55.5,191.2,14.7,28.8072,19.36,3.1,42.5,120,16,
1487211300.0,534.2993292892,310.5349478461,14.1,73.9,15.4,48.1,58.8,193.4,6.3,18.0045,19.04,4.4,41.1,136,15.5,
1487210400.0,496.527118911,290.6464960836,17,34.8,3,48.8,51.6,161.5,6.6,40.5101,18.56,18.3,43.5,121.5,15,
1487209500.0,539.0220787711,290.0351000912,13.3,45.3,0,45.1,54.9,170.6,6.6,24.3061,19.04,0.1,39.4,127.6,15.5,
1487208600.0,543.7419116907,269.3148935549,0,64,0,44.5,55.5,171.4,6,32.4081,19.2,0.1,50.4,135.2,14.5,
1487207700.0,543.3967613839,240.3350997083,-0.1,64.3,0,44.6,34,177.2,6.3,18.9047,19.04,3.1,48.7,121.5,15,
1487206800.0,605.5578515828,264.3348058574,-0.1,43,0,45.8,34.9,214,6.9,42.3106,19.52,22.5,40.6,124.5,14.5,
1487205900.0,614.8021413982,248.0350910313,0,56.6,0,50.7,35.1,222.8,6.6,25.2063,20.32,0.1,60.9,128.4,15,
1487205000.0,632.0640302328,264.994773481,18.7,61.3,0,51.3,33.2,219,6.3,41.4103,19.52,3.7,51.6,132.9,15,
1487204100.0,640.3441578206,308.7350922935,19.5,98.2,15.3,50.4,47.5,219.2,6.9,18.9047,19.84,23.4,43.7,128.4,15.5,
1487203200.0,605.202295294,284.8745809682,5.9,64.6,17,51.1,47.5,191.2,6.9,30.6076,20.32,0.1,49.2,118.4,15,
1487202300.0,625.1589178005,296.635097038,-0.1,94.5,17.9,50.8,48.6,192.6,6.3,17.1043,20.16,3.6,52.8,139,15,
1487201400.0,606.9331657812,294.134500239,0,58.8,18.4,48.2,32.9,190.1,6.6,31.5079,19.68,5.1,55.4,129.1,14.5,
1487200500.0,598.4947897494,268.4350977056,5.6,83.1,21.7,44.3,34.9,185.7,6.9,18.9047,20.64,5.3,47,120.7,13.5,
1487199600.0,624.1299023442,279.1546223052,14.3,94.9,0,45.8,34.6,184.9,6.9,45.9115,20.8,0.1,46,136.7,13.5,
1487198700.0,586.2432975695,275.0351024978,18.1,77.5,0,48.6,33.8,193.4,6.6,16.204,20.32,6.1,45.6,138.3,14.5,
1487197800.0,639.1783486512,296.9349473454,17.5,85.7,25.4,47.6,34.6,179.7,6.9,33.3083,19.84,7.1,43.6,137.5,14,
1487196900.0,608.7020072732,250.1350966804,16,92.7,0,50.6,34,178.8,6.6,18.9047,20.64,4.8,55.6,119.2,14,
1487196000.0,603.9698431659,297.2351056449,8.9,98.6,21.5,48.7,46.7,178.3,6.3,29.7074,20.32,13.1,46.6,130.6,14,
1487195100.0,572.5268267561,277.7349566929,0,79.9,26.1,40.5,46.4,178.8,6.9,20.7052,20.64,0.1,38.4,129.1,14,
1487194200.0,553.0036575887,263.6349461786,0,60.2,-0.1,40.8,50.3,167.6,7.2,28.8072,21.44,0.1,44,126.1,13.5,
1487193300.0,543.2549956804,318.2351060025,7.8,67.7,24.7,42.8,33.5,169.8,6.3,14.4036,20.32,23.5,32.8,130.6,13.5,
1487192400.0,593.2882762766,283.2349436991,0,92.3,24.1,46.5,35.4,176.9,6.6,29.7074,20.8,0.1,44.4,131.4,14,
1487191500.0,549.4744685171,253.1350976117,6.4,61.4,-0.1,47.6,36,174.2,6.6,21.6054,21.92,0.1,41.9,126.1,14,
1487190600.0,566.6549642943,295.0351020209,18.1,99,21.1,49.3,32.9,173.9,7.5,35.1088,21.28,13.2,35.5,134.5,13.5,
1487189700.0,549.5128890425,285.6982889138,18,76.5,24.9,48.6,34.6,188.2,6.9,24.3061,22.08,0.1,38.9,121.5,14,
1487188800.0,616.8044666681,302.7350996844,17.9,138.3,12.8,42.6,53.3,182.7,6.6,28.8072,22.08,5.2,35.9,138.3,13.5,
1487187900.0,536.1176564866,323.1947003715,12.1,74.3,34.7,42.1,53.8,182.9,6.6,15.3038,21.12,7.2,33.3,123,13.5,
1487187000.0,518.8537752517,293.5350930579,-0.1,65.1,36,35.6,55.2,164.5,6.6,33.3083,22.08,0.1,38,128.4,14,
1487186100.0,502.4962012065,290.6542930007,-0.1,70.5,3.9,37.1,58,160.7,7.5,18.9047,21.92,5.6,34.1,127.6,13.5,
1487185200.0,509.9185348004,273.0347899795,-0.1,76.2,1.9,37.6,42.8,153.3,13.8,25.2063,21.44,1.1,45.7,132.9,14,
1487184300.0,432.9170517791,314.0351004712,0,60.2,53.3,31.7,35.4,154.1,8.7,16.204,22.4,4.1,30.4,123.8,14,
1487183400.0,398.715934895,335.5750372522,24.4,40.1,44.7,29.6,36.2,140.9,6.9,27.0067,23.36,3.9,41.1,136.7,12,
1487182500.0,377.7843777742,299.4387034252,15.3,37.4,0,32.2,55.7,138.5,8.1,18.0045,27.52,13.4,17.7,122.3,12.5,
1487181600.0,355.3462689295,319.6763504595,18.6,57.6,-0.1,19.6,63.2,136,6.3,31.5079,24.96,0.1,12,137.5,12.5,
1487180700.0,361.6095965686,374.6061499035,18.6,63.7,49.2,28.3,61.3,127.5,6.6,14.4036,30.08,6.1,28.2,137.5,12.5,
1487179800.0,331.5122898403,323.3813082799,22.2,34.1,0,15,67.3,141.7,6,25.2063,0,3.5,25.6,130.6,12,
